STNAM,FIPST,LEAID,LEANM,NCESSCH,SCHNAM,ALL_COHORT_1415,ALL_RATE_1415,MAM_COHORT_1415,MAM_RATE_1415,MAS_COHORT_1415,MAS_RATE_1415,MBL_COHORT_1415,MBL_RATE_1415,MHI_COHORT_1415,MHI_RATE_1415,MTR_COHORT_1415,MTR_RATE_1415,MWH_COHORT_1415,MWH_RATE_1415,CWD_COHORT_1415,CWD_RATE_1415,ECD_COHORT_1415,ECD_RATE_1415,LEP_COHORT_1415,LEP_RATE_1415,DATE_CUR
UTAH,49,4900960,SOUTH SANPETE DISTRICT,490096000550,GUNNISON VALLEY HIGH,77,90-94,.,.,,,.,.,9,GE50,1,PS,67,90-94,11,GE50,42,GE90,1,PS,26NOV16
UTAH,49,4900960,SOUTH SANPETE DISTRICT,490096000553,MANTI HIGH,172,90-94,,,2,PS,3,PS,13,GE50,4,PS,150,GE95,10,GE50,62,90-94,2,PS,26NOV16
UTAH,49,4900960,SOUTH SANPETE DISTRICT,490096001425,SOUTH SANPETE EDUCATION SUPPORT CENTER,9,LT50,1,PS,.,.,.,.,5,PS,1,PS,2,PS,.,.,1,PS,.,.,26NOV16
UTAH,49,4900990,SOUTH SUMMIT DISTRICT,490099000557,SOUTH SUMMIT HIGH,130,85-89,.,.,.,.,.,.,7,GE50,5,PS,118,90-94,7,GE50,16,GE80,2,PS,26NOV16
UTAH,49,4901020,TINTIC DISTRICT,490102000560,TINTIC HIGH,20,60-79,.,.,.,.,.,.,.,.,,,20,60-79,5,PS,6,LT50,.,.,26NOV16
UTAH,49,4901050,TOOELE DISTRICT,490105000563,DUGWAY HIGH,8,GE50,.,.,1,PS,,,1,PS,,,6,GE50,1,PS,4,PS,1,PS,26NOV16
UTAH,49,4901050,TOOELE DISTRICT,490105000566,GRANTSVILLE HIGH,165,85-89,1,PS,.,.,.,.,15,GE50,3,PS,146,90-94,20,60-79,30,60-79,1,PS,26NOV16
UTAH,49,4901050,TOOELE DISTRICT,490105000574,TOOELE HIGH,352,91,2,PS,3,PS,3,PS,51,80-89,17,GE80,276,90-94,53,80-89,126,90-94,7,GE50,26NOV16
UTAH,49,4901050,TOOELE DISTRICT,490105000577,WENDOVER HIGH,32,GE90,.,.,.,.,.,.,26,GE80,1,PS,5,PS,4,PS,30,GE80,7,GE50,26NOV16
UTAH,49,4901050,TOOELE DISTRICT,490105000698,BLUE PEAK HIGH,38,60-69,,,2,PS,1,PS,3,PS,1,PS,31,60-69,5,PS,16,60-79,1,PS,26NOV16
UTAH,49,4901050,TOOELE DISTRICT,490105001177,STANSBURY HIGH,351,97,2,PS,5,PS,2,PS,38,GE90,12,GE50,292,GE95,29,GE80,83,90-94,8,GE50,26NOV16
UTAH,49,4901080,UINTAH DISTRICT,490108000585,UINTAH HIGH,338,91,14,GE50,4,PS,3,PS,19,60-79,5,PS,293,90-94,37,50-59,76,70-74,1,PS,26NOV16
UTAH,49,4901080,UINTAH DISTRICT,490108001302,ASHLEY VALLEY EDUC CTR,84,40-44,2,PS,.,.,.,.,12,GE50,,,70,40-44,4,PS,33,40-49,1,PS,26NOV16
UTAH,49,4901110,WASATCH DISTRICT,490111000594,WASATCH HIGH,388,92,3,PS,5,PS,3,PS,54,70-79,1,PS,322,95,24,60-79,100,80-84,10,GE50,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114000206,SNOW CANYON HIGH,371,93,5,PS,4,PS,4,PS,62,80-84,2,PS,294,GE95,31,60-69,111,85-89,15,GE50,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114000597,DIXIE HIGH,375,94,6,GE50,5,PS,8,GE50,63,90-94,2,PS,291,90-94,35,70-79,134,90-94,15,GE50,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114000599,ENTERPRISE HIGH,60,GE90,.,.,.,.,.,.,9,GE50,,,51,GE90,5,PS,25,GE80,2,PS,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114000601,HURRICANE HIGH,288,88,6,GE50,7,GE50,,,22,GE80,1,PS,252,85-89,33,70-79,114,80-84,5,PS,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114000807,PINE VIEW HIGH,309,89,3,PS,17,GE80,3,PS,44,GE90,7,GE50,235,85-89,30,60-79,118,85-89,13,GE50,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114000881,MILLCREEK HIGH,132,55-59,5,PS,2,PS,3,PS,26,60-79,3,PS,93,50-54,26,60-79,78,60-64,3,PS,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114001290,DESERT HILLS HIGH,375,96,.,.,9,GE50,2,PS,20,GE80,,,344,96,27,60-79,73,90-94,2,PS,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114001306,SOUTHWEST HIGH,20,40-59,1,PS,.,.,.,.,4,PS,,,15,GE50,20,40-59,13,LT50,1,PS,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114001432,WASHINGTON COUNTY ONLINE HIGH SCHOOL,19,40-59,1,PS,.,.,.,.,,,,,18,60-79,2,PS,3,PS,.,.,26NOV16
UTAH,49,4901140,WASHINGTON DISTRICT,490114001466,WATER CANYON SCHOOL,1,PS,.,.,.,.,.,.,.,.,,,1,PS,1,PS,1,PS,.,.,26NOV16
UTAH,49,4901170,WAYNE DISTRICT,490117000610,WAYNE HIGH,34,GE90,.,.,.,.,,,1,PS,,,33,GE90,5,PS,11,GE50,.,.,26NOV16
UTAH,49,4901200,WEBER DISTRICT,490120000221,FREMONT HIGH,636,94,3,PS,12,GE50,4,PS,55,80-89,7,GE50,555,95,58,70-79,111,85-89,6,GE50,26NOV16
UTAH,49,4901200,WEBER DISTRICT,490120000613,BONNEVILLE HIGH,415,88,4,PS,13,GE50,6,GE50,71,85-89,11,GE50,310,90,43,50-59,136,70-74,8,GE50,26NOV16
UTAH,49,4901200,WEBER DISTRICT,490120000634,ROY HIGH,498,84,2,PS,18,GE80,9,GE50,83,75-79,10,GE50,376,85,48,70-79,166,80-84,11,GE50,26NOV16
UTAH,49,4901200,WEBER DISTRICT,490120000645,WEBER HIGH,603,93,3,PS,10,GE50,4,PS,35,80-89,12,GE50,539,94,57,70-79,119,85-89,4,PS,26NOV16
UTAH,49,4901200,WEBER DISTRICT,490120000972,TWO RIVERS HIGH,251,34,4,PS,4,PS,2,PS,50,30-39,7,LT50,184,35-39,24,21-39,117,25-29,3,PS,26NOV16
VERMONT,50,5000002,Spaulding UHSD #41,500000200419,Spaulding UHSD #41,203,89,.,.,.,.,4,PS,5,PS,.,.,194,85-89,31,60-69,83,80-84,4,PS,26NOV16
VERMONT,50,5000006,Essex Community Education Center,500000600120,Essex Community Education Center UHSD #46,325,88,.,.,21,60-79,5,PS,8,GE50,11,GE50,280,85-89,55,60-69,99,70-74,12,GE50,26NOV16
VERMONT,50,5000024,Rivendell Interstate School District,500002400180,Rivendell Academy,37,GE90,.,.,.,.,.,.,2,PS,.,.,35,GE90,5,PS,11,GE50,.,.,26NOV16
VERMONT,50,5000025,Bellows Free Academy UHSD #48,500002500205,Bellows Free Academy UHSD #48,276,89,2,PS,2,PS,2,PS,6,GE50,13,GE50,250,85-89,32,60-69,130,80-84,2,PS,26NOV16
VERMONT,50,5000027,Whitingham/Wilmington Joint School District,500002700188,Twin Valley High School,42,70-79,.,.,.,.,.,.,1,PS,1,PS,40,70-79,9,LT50,27,40-59,.,.,26NOV16
VERMONT,50,5001830,Arlington School District,500183000005,Arlington Memorial,33,80-89,.,.,1,PS,.,.,.,.,.,.,32,80-89,8,GE50,8,GE50,.,.,26NOV16
VERMONT,50,5002250,Bethel School District,500225000037,Whitcomb Junior/Senior High School,20,GE80,.,.,.,.,.,.,.,.,.,.,20,GE80,2,PS,11,GE50,.,.,26NOV16
VERMONT,50,5002400,Randolph UHSD #2,500240000042,Randolph UHSD #2,77,80-84,1,PS,1,PS,.,.,1,PS,4,PS,70,80-84,17,60-79,47,70-79,.,.,26NOV16
VERMONT,50,5002520,Brattleboro UHSD #6,500252000051,Brattleboro Senior UHSD #6,235,84,.,.,4,PS,4,PS,15,GE50,11,GE50,201,85-89,55,70-79,116,70-74,4,PS,26NOV16
VERMONT,50,5002820,Burlington School District,500282000063,Burlington Senior High School,270,81,1,PS,37,60-69,38,80-89,5,PS,9,GE50,179,85-89,40,50-59,154,70-74,59,60-69,26NOV16
VERMONT,50,5002850,Cabot School District,500285000074,Cabot School,13,GE50,.,.,.,.,.,.,.,.,1,PS,12,GE50,2,PS,6,GE50,.,.,26NOV16
VERMONT,50,5002940,Canaan School District,500294000426,Canaan Schools,18,GE80,.,.,.,.,.,.,1,PS,.,.,17,GE80,.,.,11,GE50,.,.,26NOV16
VERMONT,50,5003030,Champlain Valley UHSD #15,500303000082,Champlain Valley UHSD #15,339,95,1,PS,9,GE50,10,GE50,5,PS,3,PS,311,96,48,70-79,59,80-89,9,GE50,26NOV16
VERMONT,50,5003120,Chelsea School District,500312000085,Chelsea Elementary High School,17,GE80,.,.,.,.,.,.,.,.,.,.,17,GE80,5,PS,10,GE50,.,.,26NOV16
VERMONT,50,5003240,Colchester School District,500324000087,Colchester High School,174,90-94,.,.,1,PS,.,.,2,PS,.,.,170,90-94,30,60-79,51,70-79,3,PS,26NOV16
VERMONT,50,5003270,Concord School District,500327000427,Concord Schools,15,GE50,.,.,.,.,.,.,.,.,.,.,15,GE50,1,PS,8,GE50,.,.,26NOV16
VERMONT,50,5003390,Craftsbury School District,500339000428,Craftsbury Schools,15,GE50,.,.,.,.,.,.,.,.,1,PS,14,GE50,1,PS,10,GE50,.,.,26NOV16
VERMONT,50,5003450,Danville School District,500345000451,Danville School,22,GE80,.,.,.,.,.,.,.,.,2,PS,20,GE80,4,PS,13,GE50,.,.,26NOV16
VERMONT,50,5003780,Enosburgh Town School District,500378000022,Enosburg Falls Junior/Senior High School,92,80-84,.,.,.,.,1,PS,2,PS,4,PS,85,85-89,22,40-59,59,70-79,1,PS,26NOV16
VERMONT,50,5003900,Fair Haven UHSD #16,500390000127,Fair Haven UHSD #16,94,85-89,.,.,3,PS,.,.,2,PS,.,.,89,85-89,19,40-59,50,80-89,1,PS,26NOV16
VERMONT,50,5003930,Fairfax School District,500393000204,BFA High School - Fairfax,84,GE95,4,PS,1,PS,.,.,.,.,1,PS,78,GE95,13,GE50,30,GE80,.,.,26NOV16
VERMONT,50,5004580,Harwood UHSD #19,500458000148,Harwood UHSD #19,105,90-94,.,.,1,PS,1,PS,.,.,3,PS,100,90-94,20,GE80,32,70-79,.,.,26NOV16
VERMONT,50,5004590,Hartford School District,500459000151,Hartford High School,128,85-89,.,.,3,PS,.,.,1,PS,3,PS,121,85-89,19,60-79,56,70-79,.,.,26NOV16
VERMONT,50,5005050,Lake Region UHSD #24,500505000170,Lake Region UHSD #24,93,80-84,.,.,.,.,1,PS,1,PS,2,PS,89,80-84,15,GE50,55,70-79,.,.,26NOV16
VERMONT,50,5005060,Lamoille UHSD #18,500506000171,Lamoille UHSD #18),143,85-89,.,.,.,.,3,PS,1,PS,3,PS,134,85-89,26,60-79,81,80-84,.,.,26NOV16
VERMONT,50,5005120,Leland and Gray UHSD #34,500512000173,Leland & Gray UHSD #34,59,80-89,.,.,.,.,.,.,.,.,4,PS,55,80-89,9,GE50,25,60-79,.,.,26NOV16
VERMONT,50,5005520,Middlebury UHSD #3,500552000189,Middlebury Senior UHSD #3,148,85-89,.,.,.,.,1,PS,.,.,4,PS,143,85-89,19,60-79,60,70-79,.,.,26NOV16
VERMONT,50,5005610,Milton Incorporated School District,500561000125,Milton Senior High School,131,90-94,.,.,1,PS,.,.,2,PS,1,PS,127,90-94,23,GE80,49,80-89,1,PS,26NOV16
VERMONT,50,5005620,Missisquoi Valley UHSD #7,500562000195,Missisquoi Valley UHSD #7,158,85-89,.,.,.,.,1,PS,2,PS,36,80-89,119,85-89,27,GE80,79,80-84,1,PS,26NOV16
VERMONT,50,5005700,Montpelier School District,500570000199,Montpelier High School,83,85-89,.,.,3,PS,3,PS,3,PS,2,PS,72,85-89,10,GE50,21,GE80,3,PS,26NOV16
VERMONT,50,5005790,Morristown School District,500579000207,Peoples Academy,69,90-94,.,.,.,.,2,PS,2,PS,.,.,65,90-94,6,GE50,32,80-89,1,PS,26NOV16
VERMONT,50,5005810,Mount Anthony UHSD #14,500581000208,Mt. Anthony Senior UHSD #14,251,83,.,.,1,PS,1,PS,5,PS,3,PS,241,80-84,46,50-59,141,70-74,1,PS,26NOV16
VERMONT,50,5005840,Mount Mansfield USD #17,500584000210,Mt. Mansfield USD #17,219,GE99,.,.,2,PS,2,PS,3,PS,6,GE50,205,GE95,28,GE80,47,GE90,.,.,26NOV16
VERMONT,50,5006120,Northfield School District,500612000227,Northfield Middle/High School,46,GE90,.,.,1,PS,.,.,.,.,.,.,45,GE90,8,GE50,28,GE80,.,.,26NOV16
VERMONT,50,5006300,Otter Valley UHSD #8,500630000234,Otter Valley UHSD #8,67,80-84,.,.,1,PS,1,PS,1,PS,.,.,64,80-84,16,60-79,33,60-69,.,.,26NOV16
VERMONT,50,5006600,Poultney School District,500660000245,Poultney High School,38,GE90,.,.,.,.,1,PS,.,.,1,PS,36,GE90,2,PS,21,GE80,.,.,26NOV16
VERMONT,50,5006660,Proctor School District,500666000248,Proctor Junior/Senior High School,22,GE80,.,.,.,.,.,.,.,.,1,PS,21,GE80,2,PS,12,GE50,.,.,26NOV16
VERMONT,50,5006810,Richford School District,500681000256,Richford Junior/Senior High School,45,80-89,.,.,.,.,1,PS,2,PS,2,PS,40,80-89,11,GE50,32,80-89,.,.,26NOV16
VERMONT,50,5006900,Rochester School District,500690000261,Rochester Elementary/High School,16,GE80,.,.,.,.,.,.,.,.,1,PS,15,GE50,2,PS,9,GE50,.,.,26NOV16
VERMONT,50,5006990,Royalton School District,500699000266,South Royalton Elementary/High School,28,GE80,.,.,.,.,.,.,.,.,1,PS,27,GE80,6,GE50,20,60-79,.,.,26NOV16
VERMONT,50,5007050,Rutland City School District,500705000271,Rutland Senior High School,220,89,.,.,1,PS,1,PS,4,PS,6,GE50,207,85-89,35,60-69,103,80-84,2,PS,26NOV16
VERMONT,50,5007470,South Burlington School District,500747000294,South Burlington High School,221,91,.,.,24,60-79,10,GE50,7,GE50,5,PS,175,90-94,21,60-79,62,80-84,15,GE50,26NOV16
VERMONT,50,5007530,Springfield School District,500753000300,Springfield High School,109,70-74,.,.,1,PS,2,PS,3,PS,3,PS,99,75-79,21,60-79,65,60-64,2,PS,26NOV16
VERMONT,50,5007800,Stowe School District,500780000319,Stowe Middle/High School,61,GE95,.,.,.,.,1,PS,5,PS,2,PS,53,GE90,3,PS,13,GE50,1,PS,26NOV16
VERMONT,50,5008224,Blue Mountain USD #21,500822400334,Blue Mountain USD #21,24,GE80,.,.,.,.,.,.,.,.,.,.,24,GE80,6,GE50,15,GE50,.,.,26NOV16
VERMONT,50,5008225,Twinfield USD #33,500822500335,Twinfield USD #33,31,80-89,.,.,.,.,1,PS,.,.,2,PS,28,GE80,2,PS,16,60-79,.,.,26NOV16
VERMONT,50,5008235,Mount Abraham UHSD #28,500823500338,Mount Abraham UHSD #28,120,90-94,.,.,.,.,1,PS,3,PS,.,.,116,90-94,18,60-79,44,80-89,.,.,26NOV16
VERMONT,50,5008237,UHSD #32,500823700339,U-32 High School (UHSD #32),135,85-89,.,.,1,PS,3,PS,3,PS,1,PS,127,85-89,16,40-59,52,70-79,2,PS,26NOV16
VERMONT,50,5008241,Black River USD #39,500824100342,Black River USD #39,23,GE80,.,.,.,.,.,.,.,.,.,.,23,GE80,3,PS,12,GE50,.,.,26NOV16
VERMONT,50,5008243,Hazen UHSD #26,500824300343,Hazen UHSD # 26,74,85-89,.,.,.,.,2,PS,1,PS,4,PS,67,90-94,13,GE50,47,80-89,.,.,26NOV16
VERMONT,50,5008244,Mill River USD #40,500824400344,Mill River USD #40,111,85-89,.,.,.,.,3,PS,.,.,3,PS,105,85-89,19,60-79,53,80-89,.,.,26NOV16
VERMONT,50,5008246,Bellows Falls UHSD #27,500824600346,Bellows Falls UHSD #27,85,70-74,1,PS,2,PS,.,.,1,PS,.,.,81,70-74,18,40-59,45,60-69,.,.,26NOV16
VERMONT,50,5008247,Oxbow UHSD #30,500824709272,Oxbow UHSD #30,75,85-89,.,.,.,.,.,.,.,.,1,PS,74,85-89,13,GE50,39,70-79,.,.,26NOV16
VERMONT,50,5008248,Green Mountain UHSD #35,500824800348,Green Mountain UHSD #35,53,GE90,.,.,.,.,1,PS,.,.,.,.,52,GE90,9,GE50,28,GE80,.,.,26NOV16
VERMONT,50,5008280,Vergennes UHSD #5,500828000350,Vergennes UHSD #5,89,GE95,.,.,.,.,.,.,.,.,2,PS,87,GE95,13,GE50,35,GE90,.,.,26NOV16
VERMONT,50,5008850,West Rutland School District,500885000370,West Rutland School,25,GE80,.,.,.,.,.,.,.,.,.,.,25,GE80,7,GE50,17,60-79,.,.,26NOV16
VERMONT,50,5009180,Williamstown School District,500918000380,Williamstown Middle/High School,46,80-89,.,.,.,.,.,.,1,PS,.,.,45,80-89,14,GE50,25,60-79,.,.,26NOV16
VERMONT,50,5009300,Windsor School District,500930000386,Windsor High School,45,80-89,.,.,.,.,1,PS,.,.,.,.,43,80-89,10,GE50,21,60-79,.,.,26NOV16
VERMONT,50,5009360,Winooski School District,500936000389,Winooski High School,48,40-49,.,.,7,GE50,9,LT50,.,.,7,LT50,25,60-79,6,GE50,36,30-39,16,21-39,26NOV16
VERMONT,50,5009510,Woodstock UHSD #4,500951000395,Woodstock Senior UHSD #4,82,85-89,1,PS,1,PS,1,PS,3,PS,1,PS,74,85-89,19,60-79,25,GE80,.,.,26NOV16
VERMONT,50,5009600,North Country Senior UHSD #22,500960000220,North Country Senior UHSD #22,240,91,4,PS,1,PS,3,PS,5,PS,4,PS,222,90-94,46,80-89,150,85-89,.,.,26NOV16
VIRGINIA,51,5100058,VSDB-STAUNTON,510005802558,VIRGINIA SCHOOL FOR DEAF,10,LT50,.,.,.,.,8,LT50,.,.,.,.,1,PS,10,LT50,10,LT50,.,.,26NOV16
VIRGINIA,51,5100058,VSDB-STAUNTON,510005802559,VIRGINIA SCHOOL FOR BLIND,3,PS,.,.,.,.,.,.,.,.,.,.,3,PS,3,PS,3,PS,.,.,26NOV16
VIRGINIA,51,5100060,ACCOMACK CO PBLC SCHS,510006000007,CHINCOTEAGUE HIGH,34,80-89,.,.,1,PS,3,PS,.,.,.,.,30,GE80,4,PS,15,GE50,.,.,26NOV16
VIRGINIA,51,5100060,ACCOMACK CO PBLC SCHS,510006000014,TANGIER COMBINED,6,GE50,.,.,.,.,.,.,.,.,.,.,6,GE50,1,PS,3,PS,.,.,26NOV16
VIRGINIA,51,5100060,ACCOMACK CO PBLC SCHS,510006002003,NANDUA HIGH,157,85-89,.,.,.,.,67,80-84,22,GE80,.,.,67,90-94,18,21-39,98,80-84,10,GE50,26NOV16
VIRGINIA,51,5100060,ACCOMACK CO PBLC SCHS,510006002028,ARCADIA HIGH,134,80-84,.,.,3,PS,50,70-79,22,GE80,.,.,56,80-89,12,LT50,99,80-84,9,GE50,26NOV16
VIRGINIA,51,5100090,ALBEMARLE CO PBLC SCHS,510009000015,ALBEMARLE HIGH,466,89,.,.,30,GE80,63,75-79,37,70-79,.,.,311,93,54,50-59,101,65-69,21,40-59,26NOV16
VIRGINIA,51,5100090,ALBEMARLE CO PBLC SCHS,510009000030,MURRAY HIGH,33,70-79,.,.,1,PS,1,PS,1,PS,.,.,28,60-79,8,GE50,9,GE50,.,.,26NOV16
VIRGINIA,51,5100090,ALBEMARLE CO PBLC SCHS,510009000035,WESTERN ALBEMARLE HIGH,254,94,.,.,12,GE50,11,GE50,18,GE80,.,.,204,GE95,26,60-79,25,60-79,2,PS,26NOV16
VIRGINIA,51,5100090,ALBEMARLE CO PBLC SCHS,510009001747,MONTICELLO HIGH,254,92,.,.,6,GE50,30,GE80,23,GE80,.,.,180,90-94,39,70-79,81,90-94,8,GE50,26NOV16
VIRGINIA,51,5100120,ALEXANDRIA CITY PBLC SCHS,510012000054,TC WILLIAMS HIGH,857,72,.,.,47,GE90,298,70-74,300,55-59,.,.,191,85-89,88,35-39,529,66,185,40-44,26NOV16
VIRGINIA,51,5100152,ALLEGHANY CO PBLC SCHS,510015201883,ALLEGHANY HIGH,235,82,.,.,.,.,15,GE50,3,PS,.,.,211,80-84,23,LE20,88,70-74,2,PS,26NOV16
VIRGINIA,51,5100180,AMELIA CO PBLC SCHS,510018001828,AMELIA COUNTY HIGH,143,85-89,.,.,1,PS,46,70-79,7,GE50,.,.,86,90-94,17,40-59,60,70-79,1,PS,26NOV16
VIRGINIA,51,5100210,AMHERST CO PBLC SCHS,510021000065,AMHERST COUNTY HIGH,307,83,.,.,2,PS,67,80-84,6,GE50,.,.,219,80-84,36,30-39,110,75-79,1,PS,26NOV16
VIRGINIA,51,5100240,APPOMATTOX CO PBLC SCHS,510024000076,APPOMATTOX COUNTY HIGH,185,90-94,.,.,3,PS,46,80-89,1,PS,.,.,124,90-94,15,GE50,72,90-94,.,.,26NOV16
VIRGINIA,51,5100270,ARLINGTON CO PBLC SCHS,510027000111,WAKEFIELD HIGH,427,77,.,.,48,GE90,94,75-79,198,65-69,.,.,73,85-89,82,30-34,210,70-74,75,40-44,26NOV16
VIRGINIA,51,5100270,ARLINGTON CO PBLC SCHS,510027000112,WASHINGTON LEE HIGH,489,85,.,.,54,80-89,57,80-89,161,70-74,.,.,184,GE95,73,55-59,154,75-79,78,45-49,26NOV16
VIRGINIA,51,5100270,ARLINGTON CO PBLC SCHS,510027000115,YORKTOWN HIGH,519,94,.,.,31,GE90,19,60-79,82,80-84,.,.,355,98,68,75-79,60,70-79,25,40-59,26NOV16
VIRGINIA,51,5100270,ARLINGTON CO PBLC SCHS,510027002875,ARLINGTON MILL HIGH,39,30-39,.,.,2,PS,1,PS,28,21-39,.,.,5,PS,3,PS,17,LE20,30,21-39,26NOV16
VIRGINIA,51,5100300,AUGUSTA CO PBLC SCHS,510030000117,BUFFALO GAP HIGH,124,80-84,.,.,.,.,2,PS,2,PS,.,.,120,80-84,8,LT50,46,60-69,1,PS,26NOV16
VIRGINIA,51,5100300,AUGUSTA CO PBLC SCHS,510030000124,FT DEFIANCE HIGH,167,85-89,.,.,.,.,3,PS,13,GE50,.,.,150,85-89,17,40-59,49,60-69,4,PS,26NOV16
VIRGINIA,51,5100300,AUGUSTA CO PBLC SCHS,510030000129,RIVERHEADS HIGH,129,90-94,.,.,.,.,2,PS,.,.,.,.,126,90-94,5,PS,33,70-79,.,.,26NOV16
VIRGINIA,51,5100300,AUGUSTA CO PBLC SCHS,510030000132,STUARTS DRAFT HIGH,185,90-94,.,.,1,PS,11,GE50,3,PS,.,.,167,90-94,14,GE50,44,80-89,1,PS,26NOV16
VIRGINIA,51,5100300,AUGUSTA CO PBLC SCHS,510030000138,WILSON MEMORIAL HIGH,207,89,.,.,3,PS,6,GE50,2,PS,.,.,195,90-94,21,60-79,42,60-69,2,PS,26NOV16
VIRGINIA,51,5100330,BATH CO PBLC SCHS,510033000139,BATH COUNTY HIGH,46,70-79,.,.,.,.,2,PS,1,PS,.,.,43,70-79,7,LT50,17,40-59,.,.,26NOV16
VIRGINIA,51,5100360,BEDFORD CO PBLC SCHS,510036000151,LIBERTY HIGH,234,80,.,.,1,PS,32,40-49,3,PS,.,.,193,85-89,24,LE20,116,70-74,1,PS,26NOV16
VIRGINIA,51,5100360,BEDFORD CO PBLC SCHS,510036000156,STAUNTON RIVER HIGH,239,81,.,.,.,.,10,GE50,7,GE50,.,.,217,80-84,23,21-39,98,65-69,1,PS,26NOV16
VIRGINIA,51,5100360,BEDFORD CO PBLC SCHS,510036002175,JEFFERSON FOREST HIGH,359,91,.,.,7,GE50,19,60-79,16,GE80,.,.,309,92,22,60-79,41,70-79,2,PS,26NOV16
VIRGINIA,51,5100390,BLAND CO PBLC SCHS,510039003009,BLAND COUNTY HIGH,77,90-94,.,.,.,.,.,.,1,PS,.,.,76,90-94,7,GE50,23,GE80,.,.,26NOV16
VIRGINIA,51,5100420,BOTETOURT CO PBLC SCHS,510042000171,JAMES RIVER HIGH,165,90-94,.,.,.,.,2,PS,3,PS,.,.,156,GE95,24,60-79,34,GE90,.,.,26NOV16
VIRGINIA,51,5100420,BOTETOURT CO PBLC SCHS,510042000172,LORD BOTETOURT HIGH,239,91,.,.,.,.,9,GE50,6,GE50,.,.,218,90-94,36,50-59,26,60-79,.,.,26NOV16
VIRGINIA,51,5100450,BRISTOL CITY PBLC SCHS,510045000179,VIRGINIA HIGH,167,75-79,.,.,4,PS,14,GE50,6,GE50,.,.,136,75-79,28,21-39,90,65-69,4,PS,26NOV16
VIRGINIA,51,5100480,BRUNSWICK CO PBLC SCHS,510048000183,BRUNSWICK HIGH,161,75-79,.,.,1,PS,136,75-79,1,PS,.,.,23,60-79,25,21-39,80,65-69,2,PS,26NOV16
VIRGINIA,51,5100510,BUCHANAN CO PBLC SCHS,510051000193,COUNCIL HIGH,30,GE80,.,.,.,.,.,.,.,.,.,.,30,GE80,7,LT50,16,60-79,.,.,26NOV16
VIRGINIA,51,5100510,BUCHANAN CO PBLC SCHS,510051000198,GRUNDY HIGH,135,85-89,.,.,1,PS,.,.,.,.,.,.,133,85-89,21,40-59,71,80-84,1,PS,26NOV16
VIRGINIA,51,5100510,BUCHANAN CO PBLC SCHS,510051000200,HURLEY HIGH,51,80-89,.,.,.,.,1,PS,.,.,.,.,50,80-89,7,LT50,37,80-89,.,.,26NOV16
VIRGINIA,51,5100510,BUCHANAN CO PBLC SCHS,510051001947,TWIN VALLEY HIGH,53,GE90,.,.,.,.,.,.,.,.,.,.,53,GE90,3,PS,32,80-89,.,.,26NOV16
VIRGINIA,51,5100540,BUCKINGHAM CO PBLC SCHS,510054000210,BUCKINGHAM COUNTY HIGH,155,85-89,.,.,.,.,46,80-89,5,PS,.,.,97,80-84,17,40-59,89,80-84,.,.,26NOV16
VIRGINIA,51,5100560,BUENA VISTA CITY PBLC SCHS,510056000217,PARRY MCCLUER HIGH,95,75-79,.,.,.,.,11,LT50,1,PS,.,.,81,80-84,11,LT50,33,60-69,.,.,26NOV16
VIRGINIA,51,5100600,CAMPBELL CO PBLC SCHS,510060000220,ALTAVISTA HIGH,114,80-84,.,.,1,PS,32,70-79,1,PS,.,.,73,85-89,11,LT50,45,80-89,2,PS,26NOV16
VIRGINIA,51,5100600,CAMPBELL CO PBLC SCHS,510060000223,BROOKVILLE HIGH,259,90,.,.,10,GE50,35,80-89,1,PS,.,.,205,90-94,19,40-59,71,85-89,6,GE50,26NOV16
VIRGINIA,51,5100600,CAMPBELL CO PBLC SCHS,510060000231,RUSTBURG HIGH,203,79,.,.,1,PS,42,80-89,3,PS,.,.,156,75-79,22,21-39,76,65-69,1,PS,26NOV16
VIRGINIA,51,5100600,CAMPBELL CO PBLC SCHS,510060000233,WILLIAM CAMPBELL HIGH,77,85-89,.,.,.,.,25,GE80,1,PS,.,.,50,GE90,5,PS,26,GE80,.,.,26NOV16
VIRGINIA,51,5100660,CAROLINE CO PBLC SCHS,510066000238,CAROLINE HIGH,285,80,.,.,.,.,107,80-84,16,GE80,.,.,151,75-79,45,40-49,155,75-79,1,PS,26NOV16
VIRGINIA,51,5100690,CARROLL CO PBLC SCHS,510069000242,CARROLL COUNTY HIGH,289,87,.,.,.,.,4,PS,17,GE80,.,.,261,85-89,28,40-59,123,75-79,5,PS,26NOV16
VIRGINIA,51,5100720,CHARLES CITY CO PBLC SCHS,510072000258,CHARLES CITY CO HIGH,57,80-89,.,.,.,.,31,80-89,.,.,.,.,18,GE80,9,LT50,22,60-79,3,PS,26NOV16
