STNAM,FIPST,LEAID,LEANM,NCESSCH,SCHNAM,ALL_COHORT_1314,ALL_RATE_1314,MAM_COHORT_1314,MAM_RATE_1314,MAS_COHORT_1314,MAS_RATE_1314,MBL_COHORT_1314,MBL_RATE_1314,MHI_COHORT_1314,MHI_RATE_1314,MTR_COHORT_1314,MTR_RATE_1314,MWH_COHORT_1314,MWH_RATE_1314,CWD_COHORT_1314,CWD_RATE_1314,ECD_COHORT_1314,ECD_RATE_1314,LEP_COHORT_1314,LEP_RATE_1314,INSERT_DATE,DATE_CUR
SOUTH CAROLINA,45,4501440,Charleston 01,450144000259,Lincoln High,26,60-79,.,.,.,.,25,60-79,.,.,.,.,1,PS,3,PS,20,60-79,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144000261,Wando High,892,89,5,PS,15,GE50,110,80-84,33,70-79,.,.,729,91,52,50-59,136,70-74,17,60-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144000264,St. Johns High,58,60-69,.,.,1,PS,44,60-69,4,PS,.,.,9,LT50,8,LT50,42,70-79,5,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144000265,R. B. Stall High,294,56,.,.,5,PS,199,55-59,42,60-69,.,.,48,40-49,42,20-29,229,60-64,28,60-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144000548,West Ashley High,486,81,.,.,16,GE80,232,75-79,18,GE80,.,.,220,85-89,40,20-29,230,75-79,20,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144000857,Gregg Mathis Charter High (Youthbuild),44,11-19,.,.,.,.,42,11-19,1,PS,.,.,1,PS,3,PS,37,11-19,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144001168,James Island Charter High,319,89,1,PS,4,PS,83,80-84,8,GE50,.,.,223,90-94,26,40-59,90,75-79,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144001328,Burke High,98,65-69,.,.,.,.,94,65-69,.,.,.,.,4,PS,16,21-39,84,65-69,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144001330,Military Magnet Academy,39,80-89,.,.,.,.,34,80-89,2,PS,.,.,3,PS,1,PS,32,80-89,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501440,Charleston 01,450144001505,Charleston Charter School for Math and Science,57,80-89,.,.,.,.,29,GE80,1,PS,.,.,27,GE80,2,PS,20,GE80,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501500,Cherokee 01,450150000283,Blacksburg High,119,85-89,.,.,.,.,19,GE80,1,PS,.,.,99,85-89,10,GE50,84,85-89,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501500,Cherokee 01,450150000285,Gaffney High,522,77,.,.,7,GE50,162,80-84,33,70-79,.,.,320,76,47,40-49,329,71,30,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4501530,Chester 01,450153000298,Chester Senior High,219,68,1,PS,2,PS,136,70-74,.,.,.,.,80,65-69,19,LE20,139,60-64,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501530,Chester 01,450153000300,Great Falls High,70,70-74,.,.,.,.,27,GE80,1,PS,.,.,42,60-69,15,GE50,40,60-69,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501530,Chester 01,450153000301,Lewisville High,105,90-94,3,PS,.,.,27,GE80,2,PS,.,.,73,90-94,4,PS,43,80-89,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501560,Chesterfield 01,450156000314,Cheraw High,162,85-89,1,PS,2,PS,81,80-84,.,.,.,.,78,90-94,23,40-59,88,80-84,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501560,Chesterfield 01,450156000315,Chesterfield High,133,90-94,.,.,.,.,50,GE90,.,.,.,.,83,85-89,6,GE50,72,90-94,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501560,Chesterfield 01,450156000317,McBee High,70,85-89,.,.,.,.,9,GE50,4,PS,.,.,57,80-89,3,PS,30,GE80,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501560,Chesterfield 01,450156000318,Central High,150,85-89,.,.,.,.,63,80-84,11,GE50,.,.,76,85-89,10,LT50,87,80-84,6,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4501740,Clarendon 01,450174000323,Scott's Branch High,47,70-79,.,.,.,.,44,80-89,1,PS,.,.,2,PS,7,LT50,41,80-89,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501770,Clarendon 02,450177000327,Manning High,200,75-79,1,PS,1,PS,130,70-74,7,GE50,.,.,61,80-84,33,50-59,154,70-74,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501770,Clarendon 02,450177000431,Phoenix Charter High,25,40-59,.,.,.,.,15,LT50,.,.,.,.,10,GE50,1,PS,23,40-59,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501800,Clarendon 03,450180000331,East Clarendon Middle-High,65,85-89,.,.,.,.,19,60-79,3,PS,.,.,43,GE90,9,GE50,29,60-79,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501830,Colleton 01,450183000347,Colleton County High,368,76,2,PS,2,PS,202,70-74,8,GE50,.,.,154,80-84,44,11-19,237,70-74,10,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4501860,Darlington 01,450186000095,Darlington High,207,89,1,PS,.,.,137,90-94,3,PS,.,.,66,85-89,35,60-69,154,85-89,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4501860,Darlington 01,450186000190,Mayo High For Math Science & Technology,78,GE95,.,.,1,PS,40,GE90,.,.,.,.,37,GE90,.,.,34,GE90,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501860,Darlington 01,450186000370,Hartsville High,257,89,.,.,2,PS,120,85-89,8,GE50,.,.,127,90-94,36,40-49,142,80-84,6,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4501860,Darlington 01,450186000371,Lamar High,51,GE90,1,PS,.,.,31,GE90,.,.,.,.,19,GE80,1,PS,36,GE90,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501920,Dillon 04,450192000380,Lake View High,58,70-79,2,PS,.,.,26,60-79,.,.,.,.,30,60-79,6,LT50,39,80-89,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501920,Dillon 04,450192000383,Gordon Elementary,1,PS,.,.,.,.,.,.,.,.,.,.,1,PS,1,PS,.,.,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4501920,Dillon 04,450192000385,Dillon High,206,80,6,GE50,1,PS,143,80-84,5,PS,.,.,51,70-79,8,LT50,157,85-89,7,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4501950,Dillon 03,450195000391,Latta High,106,75-79,1,PS,.,.,49,80-89,1,PS,.,.,55,70-79,12,LT50,72,70-74,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502010,Dorchester 02,450201000007,Fort Dorchester High,481,85,4,PS,19,GE80,201,80-84,20,GE80,.,.,237,85-89,38,40-49,160,75-79,12,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502010,Dorchester 02,450201000402,Summerville High,644,81,6,GE50,12,GE50,191,75-79,18,60-79,.,.,417,84,55,40-49,257,70-74,11,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502010,Dorchester 02,450201001508,Ashley Ridge High,517,88,5,PS,12,GE50,130,80-84,23,60-79,.,.,347,90,38,50-59,167,75-79,5,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502070,Edgefield 01,450207000038,Merriwether Middle,1,PS,.,.,.,.,.,.,.,.,.,.,1,PS,1,PS,.,.,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502070,Edgefield 01,450207000413,Strom Thurmond High,188,75-79,.,.,.,.,101,70-74,5,PS,.,.,82,75-79,29,21-39,118,65-69,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502100,Fairfield 01,450210001392,Fairfield Central High,207,77,1,PS,1,PS,174,75-79,4,PS,.,.,27,GE80,34,50-59,174,75-79,5,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502100,Fairfield 01,450210001407,Fairfield Elementary,4,PS,.,.,.,.,4,PS,.,.,.,.,.,.,2,PS,4,PS,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502130,Florence 01,450213000440,South Florence High,376,78,2,PS,2,PS,185,70-74,6,GE50,.,.,181,80-84,64,35-39,194,70-74,4,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502130,Florence 01,450213000442,Wilson High,260,78,.,.,17,GE80,183,75-79,3,PS,.,.,57,70-79,34,20-29,169,70-74,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502130,Florence 01,450213000443,West Florence High,411,83,6,GE50,14,GE50,185,75-79,14,GE50,.,.,192,90-94,50,50-59,169,70-74,7,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502160,Florence 02,450216000450,Hannah Pamplico High,88,70-74,.,.,.,.,39,60-69,3,PS,.,.,46,70-79,16,21-39,50,50-59,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502190,Florence 03,450219000458,Lake City High,188,75-79,.,.,1,PS,131,70-74,10,GE50,.,.,46,80-89,34,50-59,156,75-79,9,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502220,Florence 04,450222000723,Timmonsville High,49,70-79,.,.,.,.,39,60-69,.,.,.,.,9,GE50,2,PS,39,70-79,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502250,Florence 05,450225000468,Johnsonville High,102,80-84,1,PS,.,.,23,GE80,1,PS,.,.,77,80-84,17,40-59,59,70-79,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502280,Georgetown 01,450228000482,Andrews High,139,70-74,.,.,.,.,72,70-74,5,PS,.,.,62,70-74,11,LT50,108,65-69,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502280,Georgetown 01,450228000485,Georgetown High,252,89,1,PS,2,PS,120,85-89,7,GE50,.,.,122,90-94,18,21-39,133,85-89,5,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502280,Georgetown 01,450228000554,Carvers Bay High,92,85-89,1,PS,.,.,67,90-94,2,PS,.,.,22,GE80,8,GE50,72,90-94,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502280,Georgetown 01,450228001440,Waccamaw High,194,85-89,.,.,4,PS,45,80-89,11,LT50,.,.,134,90-94,12,GE50,55,70-79,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000460,Greenville Technical Charter High,106,GE95,3,PS,5,PS,18,GE80,3,PS,.,.,77,GE95,9,GE50,14,GE50,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000560,Berea High,236,75,1,PS,6,GE50,70,70-74,64,75-79,.,.,95,75-79,16,21-39,175,70-74,41,60-69,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000561,Blue Ridge High,304,84,2,PS,3,PS,12,GE50,12,GE50,.,.,275,85-89,33,50-59,101,70-74,6,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000562,Carolina Academy (High),153,70-74,1,PS,1,PS,87,75-79,28,60-79,.,.,36,60-69,24,LE20,114,70-74,21,40-59,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000563,Eastside High,303,87,1,PS,11,GE50,65,85-89,44,60-69,.,.,182,90-94,31,60-69,90,70-74,31,70-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000564,Greenville Senior High Academy,308,83,.,.,5,PS,151,75-79,29,GE80,.,.,123,85-89,34,30-39,173,75-79,19,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000565,Greer High,286,74,.,.,6,GE50,62,60-64,48,60-69,.,.,170,75-79,37,30-39,131,60-64,26,40-59,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000566,Wade Hampton High,389,93,2,PS,14,GE50,79,85-89,31,GE90,.,.,263,GE95,39,70-79,134,90-94,24,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000567,Hillcrest High,526,82,2,PS,6,GE50,149,75-79,34,70-79,.,.,335,85,60,50-59,194,75-79,25,60-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000568,J. L. Mann High Academy,398,86,2,PS,13,GE50,114,75-79,24,GE80,.,.,245,90-94,37,40-49,111,70-74,21,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000569,Mauldin High,532,92,4,PS,21,GE80,135,80-84,38,80-89,.,.,334,96,32,50-59,124,75-79,14,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000571,Riverside High,387,91,5,PS,28,GE80,38,60-69,37,GE90,.,.,279,90-94,28,40-59,59,70-79,28,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000572,Southside High,220,74,.,.,16,GE80,142,70-74,23,60-79,.,.,39,70-79,21,21-39,130,60-64,14,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000573,Travelers Rest High,300,76,1,PS,3,PS,47,50-59,14,GE50,.,.,235,80-84,34,20-29,130,65-69,13,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000574,Woodmont High,406,66,.,.,3,PS,129,60-64,16,60-79,.,.,258,65-69,56,20-29,170,45-49,9,LT50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000576,Washington Center,5,PS,.,.,.,.,2,PS,.,.,.,.,3,PS,5,PS,3,PS,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231000962,Legacy Charter,40,70-79,.,.,.,.,35,70-79,1,PS,.,.,4,PS,2,PS,36,70-79,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231001036,Brashier Middle College Charter,92,GE95,.,.,6,GE50,11,GE50,3,PS,.,.,72,GE95,1,PS,6,GE50,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502310,Greenville 01,450231001521,Greer Middle College Charter,77,GE95,2,PS,1,PS,5,PS,3,PS,.,.,66,GE95,5,PS,7,GE50,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502340,Greenwood 50,450234000593,Emerald High,264,75,1,PS,2,PS,101,65-69,18,60-79,.,.,142,80-84,35,40-49,144,65-69,15,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502340,Greenwood 50,450234000596,Greenwood High,414,75,.,.,1,PS,198,65-69,33,70-79,.,.,182,80-84,56,40-49,229,60-64,30,60-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4502340,Greenwood 50,450234000871,Westview Middle,2,PS,.,.,.,.,1,PS,.,.,.,.,1,PS,2,PS,1,PS,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502370,Greenwood 51,450237000601,Ware Shoals High,76,75-79,.,.,.,.,25,60-79,1,PS,.,.,50,70-79,9,GE50,52,70-79,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502400,Greenwood 52,450240000604,Ninety-Six High,140,80-84,.,.,2,PS,30,60-79,.,.,.,.,108,85-89,7,GE50,62,65-69,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502430,Hampton 01,450243000609,North District Middle,2,PS,.,.,.,.,2,PS,.,.,.,.,.,.,2,PS,2,PS,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502430,Hampton 01,450243000610,Wade Hampton High,180,80-84,.,.,3,PS,97,75-79,1,PS,.,.,79,85-89,14,LT50,109,75-79,4,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502460,Hampton 02,450246000613,Estill High,68,70-74,.,.,.,.,60,70-79,6,GE50,.,.,2,PS,17,LE20,63,75-79,6,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000244,Carolina Forest High,486,76,2,PS,14,GE50,68,60-64,27,60-79,.,.,375,78,64,45-49,211,65-69,24,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000639,Socastee High,388,83,1,PS,18,60-79,51,70-79,32,60-69,.,.,286,85-89,38,50-59,175,75-79,22,40-59,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000640,Myrtle Beach High,321,77,1,PS,6,GE50,85,65-69,40,70-79,.,.,188,80-84,24,21-39,197,70-74,30,60-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000641,Green Sea Floyds High,77,70-74,.,.,.,.,30,60-79,2,PS,.,.,45,70-79,17,21-39,60,70-79,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000642,Conway High,415,74,1,PS,.,.,156,65-69,14,GE50,.,.,244,75-79,62,45-49,251,65-69,7,LT50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000643,Loris High,206,79,4,PS,1,PS,87,70-74,6,GE50,.,.,108,80-84,41,50-59,151,70-74,4,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000644,North Myrtle Beach High,336,83,2,PS,4,PS,84,75-79,15,GE50,.,.,231,85-89,31,50-59,173,75-79,10,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000645,Aynor High,185,80-84,.,.,1,PS,17,60-79,2,PS,.,.,165,85-89,24,40-59,102,70-74,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249000900,St. James High,348,82,1,PS,8,GE50,31,60-69,13,GE50,.,.,295,80-84,28,21-39,131,75-79,6,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249001531,HCS Early College High,79,GE95,.,.,3,PS,15,GE50,7,GE50,.,.,54,GE90,1,PS,44,GE90,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502490,Horry 01,450249001595,Palmetto Academy of Learning Motorsports (PALM),35,20-29,.,.,.,.,6,LT50,2,PS,.,.,27,21-39,15,LT50,13,LT50,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502520,Jasper 01,450252001487,Ridgeland-Hardeeville High,178,70-74,1,PS,1,PS,133,65-69,23,GE80,.,.,20,60-79,26,LE20,140,70-74,20,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4502550,Kershaw 01,450255000665,Lugoff-Elgin High,412,83,1,PS,5,PS,73,75-79,15,GE50,.,.,318,85,48,50-59,153,70-74,6,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502550,Kershaw 01,450255000667,Camden High,226,81,1,PS,2,PS,95,70-74,7,GE50,.,.,121,85-89,20,21-39,108,65-69,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502550,Kershaw 01,450255001259,North Central High,114,85-89,.,.,.,.,34,80-89,2,PS,.,.,78,85-89,7,GE50,72,75-79,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502580,Lancaster 01,450258000688,Andrew Jackson High,142,80-84,.,.,.,.,33,70-79,1,PS,.,.,108,85-89,22,40-59,64,75-79,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502580,Lancaster 01,450258000689,Indian Land High,182,85-89,.,.,2,PS,29,GE80,13,GE50,.,.,138,85-89,22,40-59,56,70-79,10,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502580,Lancaster 01,450258000691,Lancaster High,348,76,.,.,2,PS,179,75-79,17,60-79,.,.,150,75-79,55,40-49,218,65-69,10,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502580,Lancaster 01,450258001261,Buford High,131,90-94,.,.,.,.,17,GE80,.,.,.,.,114,90-94,16,60-79,55,80-89,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4502610,Laurens 55,450261000701,Laurens District 55 High,374,80,.,.,.,.,106,75-79,32,70-79,.,.,236,80-84,32,30-39,224,75-79,27,60-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4502640,Laurens 56,450264000708,Clinton High,225,78,.,.,.,.,81,80-84,7,GE50,.,.,137,75-79,36,40-49,137,75-79,7,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502670,Lee 01,450267000559,Lee Central High,116,70-74,.,.,.,.,106,70-74,3,PS,.,.,7,GE50,22,LE20,94,70-74,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502700,Lexington 01,450270000582,White Knoll High,473,87,7,GE50,11,GE50,85,80-84,23,GE80,.,.,347,87,35,40-49,176,75-79,8,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502700,Lexington 01,450270000724,Lexington High,592,92,3,PS,23,GE80,56,70-79,25,GE80,.,.,485,95,29,40-59,111,75-79,17,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4502700,Lexington 01,450270000725,Pelion High,180,80-84,1,PS,.,.,14,GE50,11,GE50,.,.,154,80-84,19,40-59,108,75-79,6,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502700,Lexington 01,450270000726,Gilbert High,224,87,2,PS,2,PS,14,GE50,15,GE50,.,.,191,85-89,35,70-79,94,75-79,9,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502700,Lexington 01,450270001626,River Bluff High,147,80-84,.,.,7,GE50,28,60-79,14,GE50,.,.,98,80-84,23,21-39,41,60-69,10,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502730,Lexington 02,450273000741,Airport High,351,73,7,GE50,8,GE50,134,65-69,14,GE50,.,.,187,75-79,64,35-39,207,65-69,9,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502730,Lexington 02,450273000742,Brookland-Cayce Senior High,257,79,2,PS,4,PS,80,75-79,23,60-79,.,.,148,80-84,35,40-49,127,70-74,23,60-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4502760,Lexington 03,450276000748,Batesburg-Leesville High,143,70-74,.,.,.,.,61,75-79,6,LT50,.,.,76,75-79,15,LT50,89,70-74,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502790,Lexington 04,450279000752,Swansea High,204,78,.,.,.,.,45,80-89,14,GE50,.,.,145,75-79,36,30-39,147,70-74,10,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502820,Lexington 05,450282000017,Dutch Fork High,504,89,3,PS,15,GE50,186,85-89,20,60-79,.,.,280,90-94,37,50-59,143,75-79,7,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4502820,Lexington 05,450282000759,Irmo High,422,78,6,GE50,20,60-79,182,70-74,12,GE50,.,.,202,80-84,47,40-49,190,65-69,16,60-79,30AUG15,29AUG15
SOUTH CAROLINA,45,4502820,Lexington 05,450282001170,Chapin High,337,94,5,PS,3,PS,18,60-79,11,GE50,.,.,300,GE95,29,60-79,47,70-79,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4502970,Marlboro 01,450297001434,Marlboro County High,272,77,14,GE50,.,.,180,75-79,2,PS,.,.,76,75-79,37,40-49,192,75-79,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503000,McCormick 01,450300000804,McCormick High,66,60-64,.,.,.,.,49,60-69,.,.,.,.,17,40-59,6,LT50,49,50-59,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503030,Newberry 01,450303000818,Mid-Carolina High,202,86,1,PS,1,PS,48,70-79,12,GE50,.,.,140,90-94,30,60-79,83,75-79,7,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4503030,Newberry 01,450303000820,Whitmire Community School (High),39,70-79,.,.,1,PS,3,PS,.,.,.,.,35,70-79,9,GE50,24,60-79,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503030,Newberry 01,450303001281,Gallman Elementary,2,PS,.,.,.,.,1,PS,.,.,.,.,1,PS,2,PS,1,PS,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503030,Newberry 01,450303001285,Newberry High,189,80-84,.,.,.,.,104,75-79,28,GE80,.,.,57,GE90,26,40-59,139,80-84,21,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4503060,Oconee 01,450306000839,Tamassee-Salem Middle/High,38,80-89,.,.,.,.,.,.,1,PS,.,.,37,80-89,6,GE50,16,60-79,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4503060,Oconee 01,450306000841,Seneca High,246,79,1,PS,2,PS,77,80-84,21,GE80,.,.,145,75-79,36,30-39,136,65-69,8,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4503060,Oconee 01,450306000842,Walhalla High,249,88,.,.,2,PS,10,GE50,27,GE80,.,.,210,85-89,33,60-69,116,80-84,16,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4503060,Oconee 01,450306001357,West-Oak High,258,79,3,PS,2,PS,9,GE50,7,GE50,.,.,237,75-79,42,40-49,119,65-69,3,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4503150,Orangeburg 03,450315001192,Lake Marion High School and Technology Center,194,75-79,1,PS,.,.,177,75-79,2,PS,.,.,14,GE50,29,21-39,172,75-79,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503180,Orangeburg 04,450318000196,Hunter-Kinard-Tyler High,51,60-69,.,.,.,.,37,60-69,.,.,.,.,14,LT50,3,PS,40,60-69,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503180,Orangeburg 04,450318000862,Edisto High,166,75-79,.,.,1,PS,71,80-84,3,PS,.,.,91,75-79,19,21-39,110,70-74,4,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4503180,Orangeburg 04,450318000880,Branchville High,50,GE90,.,.,.,.,11,GE50,.,.,.,.,39,GE90,.,.,22,GE80,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503210,Orangeburg 05,450321000850,Bethune-Bowman Middle/High,35,70-79,.,.,.,.,31,70-79,.,.,.,.,4,PS,4,PS,30,60-79,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503210,Orangeburg 05,450321000873,Orangeburg Wilkinson High,370,71,.,.,1,PS,352,72,2,PS,.,.,14,GE50,31,20-29,299,70-74,1,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4503210,Orangeburg 05,450321000876,North Middle/High,35,80-89,.,.,.,.,20,GE80,.,.,.,.,15,GE50,6,LT50,27,60-79,.,.,30AUG15,29AUG15
SOUTH CAROLINA,45,4503330,Pickens 01,450333000899,D. W. Daniel High,269,88,.,.,7,GE50,37,70-79,17,GE80,.,.,208,90-94,30,40-59,84,70-74,15,GE50,30AUG15,29AUG15
SOUTH CAROLINA,45,4503330,Pickens 01,450333000902,Easley High,431,81,4,PS,4,PS,63,75-79,27,GE80,.,.,333,82,27,40-59,165,65-69,16,GE80,30AUG15,29AUG15
SOUTH CAROLINA,45,4503330,Pickens 01,450333000903,Liberty High,161,70-74,.,.,1,PS,13,GE50,5,PS,.,.,142,65-69,21,21-39,72,65-69,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4503330,Pickens 01,450333000904,Pickens High,381,79,.,.,4,PS,15,GE50,7,GE50,.,.,355,79,42,30-39,139,65-69,2,PS,30AUG15,29AUG15
SOUTH CAROLINA,45,4503360,Richland 01,450336000507,Southeast Middle,2,PS,.,.,.,.,2,PS,.,.,.,.,.,.,2,PS,2,PS,.,.,30AUG15,29AUG15
